Etr,Erot1_in,Erot2_in,Etr_out,Erot1_out,Erot2_out
1.8789099790654956e-21,5.3714656471571195e-21,1.3789242821762444e-20,5.252666898535104e-21,9.065714146867305e-21,6.721403035896531e-21
6.174171375505282e-21,4.8748060982405914e-21,2.3577850974134295e-21,9.560158657182111e-21,4.749059930106444e-22,3.371677267793389e-21
4.9691308873662605e-22,3.0754109249636645e-21,8.185868020367784e-22,1.2726295681758802e-21,1.0370621450706304e-21,2.0819183128599742e-21
6.565095274939661e-21,1.3444027891954893e-22,1.7932194793856362e-21,8.283048435427034e-21,1.6578329058644989e-22,4.3330966969569066e-23
1.0612252567204097e-20,9.466268107334167e-21,1.8363560484937692e-22,1.272419748877336e-20,4.8658345529250836e-21,2.6726090952612585e-21
8.47116838370043e-22,2.7004715674069473e-22,6.0330367452754564e-21,2.954513997797094e-21,6.756720259893811e-22,3.520058499345602e-21
3.1068250037803603e-21,4.385909842446981e-22,1.1649850656282828e-21,1.7847279444577435e-21,2.0773769917669774e-21,8.492886715465926e-22
8.647967425790404e-22,1.684879478256343e-21,3.0283176410831786e-23,1.2254354200842242e-21,5.196275509839115e-22,8.346093316649821e-22
3.3224337077903223e-21,5.168217753410997e-22,1.7566927858081273e-21,2.033750572925982e-21,2.3177490245066777e-21,1.243285685107224e-21
1.2891404021121021e-21,1.7718204617259348e-21,2.9088340287886376e-21,1.74128139793029e-21,2.917861348803083e-21,1.3118544350130268e-21
6.246892674378935e-21,2.1259823124870972e-21,3.540369703135963e-21,5.539602952160006e-21,5.268099790956798e-21,1.1063016434482134e-21
5.963988148372924e-21,2.182587805395337e-22,1.369689640171509e-21,4.662630466953926e-21,1.8493076127846616e-21,1.0400758937133044e-21
3.3851287619328588e-21,2.2355438878140413e-22,7.762992171685934e-21,3.2920743480816435e-21,3.958583168654407e-21,4.12033444068971e-21
1.1465569707532946e-21,3.833488699614316e-22,1.0133186815258878e-21,1.614928952290366e-21,5.557481802716492e-22,3.730852512464926e-22
2.5606133132504597e-21,5.4824044657428214e-21,4.044832236378886e-21,4.377291452732327e-21,1.390027352029836e-21,6.319650676490224e-21
8.200705153088811e-21,3.957807762610916e-21,3.553032980382201e-21,5.334984438535589e-21,3.1489104379344457e-21,7.227661822048898e-21
1.806560581103942e-21,5.137732740625759e-21,2.5908210810541516e-21,8.720461508113968e-21,2.11912810461603e-22,6.033229244155115e-22
8.624108418736633e-22,2.571393519311516e-21,1.459848870927625e-21,2.791836708075849e-21,9.293137834615845e-22,1.1720701267514113e-21
2.2040448939076345e-21,2.225779457525041e-21,3.844564008197817e-21,4.049301979825019e-21,2.708136608805174e-21,1.5165773586714778e-21
4.580542627278046e-21,7.483807170243537e-22,2.529429801280079e-21,2.6681400670343443e-21,4.3999672116799405e-21,7.9042516433488325e-22
1.3212710509426026e-20,1.392934933858862e-20,2.221099341129059e-21,1.6269344670857454e-20,5.165949807836596e-21,7.927580240155154e-21
5.389363616247421e-21,2.1170748945441333e-21,3.8755850489942604e-23,6.60071872817433e-21,1.462944992334542e-22,7.982035570025272e-22
1.4473408469906173e-20,6.441962593333937e-21,1.6646511909046323e-21,1.064753648950931e-20,4.695969202910289e-21,7.236637999778423e-21
7.822656452999832e-21,1.4265096137173672e-21,7.885918675373154e-22,5.064556879159572e-21,3.330457110676003e-22,4.639989442929101e-21
5.744083422588703e-21,2.4625727993503665e-21,4.2971336515488854e-21,8.21587915130704e-21,3.1968485238234825e-21,1.0910245389570425e-21
9.699249860973999e-22,1.1121533548368658e-21,2.271693334024654e-21,1.1263256697429054e-21,1.5321522563322357e-22,3.0742381470327923e-21
2.4001563039503733e-21,1.7292776034787027e-21,4.660176508852845e-21,2.0859552451433034e-21,4.49984296717858e-21,2.2028428089146206e-21
3.7668167873339605e-21,8.70772518108718e-21,1.970772144203374e-21,1.0524324833407741e-20,3.3517749209307465e-21,5.681092810865979e-22
1.3037195726591956e-20,1.3786391343436457e-21,9.60791360766969e-22,9.488571970136647e-21,1.0124909448014398e-22,5.7855170614753324e-21
6.604949958203347e-21,9.222930162623598e-21,4.837838480884624e-21,7.779031909643319e-21,4.5420813568635336e-21,8.343607688463459e-21
5.590246691938314e-21,5.658833947719957e-21,8.802267818636866e-22,7.463485995385363e-21,2.7711258134618455e-21,1.892554068853898e-21
2.337218380202971e-21,6.426254853188185e-22,1.1996256189254713e-21,9.33234921343149e-22,9.438874627404518e-22,2.3024207469558117e-21
2.6985200943833945e-21,1.6924817592380474e-21,3.1983315552497642e-21,6.161318117465512e-21,2.4339594083595774e-22,1.1845722796697078e-21
6.3009458043087466e-21,3.2120962044610166e-21,7.708823888726198e-21,3.45374092370421e-21,7.096359368769743e-21,6.672562565963329e-21
1.4795678692811896e-21,1.1746189345162024e-21,2.2998150407373565e-21,2.056651788379303e-21,2.3678623847925654e-21,5.293960841804118e-22
2.7550098487336896e-21,1.2780812377295023e-21,9.434641499166938e-22,3.0494491932599692e-21,5.2054349311234346e-23,1.875485833106911e-21
2.8994047581063312e-21,5.452567958362447e-22,3.0479152272671326e-21,1.7456344720469552e-21,2.6055186196417516e-21,2.141199342878051e-21
1.413574544625315e-21,3.7120064245679164e-21,5.99056196020612e-21,2.6323734693082418e-21,7.528274050831202e-21,9.566939151485267e-22
8.590550990346026e-21,2.8610966612915757e-21,3.4050720507811904e-21,4.487361431269881e-21,1.7548539243967517e-21,8.614598054303132e-21
8.235741994810356e-21,1.0989046891846444e-21,1.336681067635369e-21,6.05440991613433e-21,4.333508374818411e-21,2.8365632438565404e-22
2.3477251752406653e-21,1.0751425417843707e-20,3.7557330659010086e-21,1.0384357169252689e-20,3.787402993876015e-21,2.6830179196067524e-21
5.368165328149944e-21,6.1109545587128134e-21,9.238664460172778e-21,6.533683791891402e-21,9.740774318990269e-21,4.443923484390545e-21
1.0389797022492164e-20,1.495411277677081e-22,7.53487374665911e-21,4.007149150103708e-21,2.5371947336250747e-21,1.1529511167645917e-20
1.1984840459993034e-21,4.170469855053803e-21,3.092298168438561e-22,3.957300324714244e-21,1.5197276241517016e-21,2.0129644837488318e-22
6.416274782032167e-21,4.202961152922402e-21,5.3181456559928224e-21,1.1804476460186503e-20,3.8501468393007e-21,2.8119131658981176e-22
8.303394494391363e-21,1.7676357673281653e-21,1.0179368877425891e-20,1.8543383283967377e-20,4.379050027917562e-22,1.2684829313717825e-21
3.837662098171512e-21,3.651412187555162e-21,2.5093456010300282e-21,5.316153276854396e-21,4.6082974561284945e-21,7.423683196447157e-23
5.942193979198111e-21,1.1979652041694825e-21,1.5151710612794297e-21,4.6226900103416534e-21,7.535474309806502e-22,3.279010438997007e-21
6.256055579011492e-21,1.842430609978194e-21,1.4230719952350098e-22,4.044459276682292e-21,1.4253579849225686e-21,2.7707614402836798e-21
7.400497494112141e-21,7.188587209915116e-22,5.9802983136011734e-21,6.437385931701587e-21,3.792479530023331e-21,3.8698907476641886e-21
9.575295633622374e-21,8.481039221900151e-23,6.1713663913760796e-21,1.161012171937919e-20,4.190058596430263e-21,3.13994392149045e-23
2.936952736419428e-20,2.9336407798494545e-21,1.6783504045596229e-21,1.832847779448727e-20,3.2369378608247192e-21,1.2415170280616127e-20
1.3876046483172662e-20,3.3925431653910793e-22,4.3464128387277495e-23,9.794196479988587e-21,4.002493971878679e-21,4.628570048080931e-22
7.482371374377316e-22,4.9141376560574255e-21,2.012438119366909e-21,7.733797606827035e-22,2.0896919372503346e-21,4.811573366371254e-21
7.826203814301757e-21,8.047000716203465e-21,4.018823687588656e-21,3.413571932622476e-21,7.516264489704545e-21,8.960869734984334e-21
7.146424606482394e-22,2.5590596715023196e-21,3.1090086558938717e-22,1.4327464369503829e-21,1.749766689371054e-21,4.0173949866480283e-22
6.536166285409425e-22,4.088980686409797e-22,2.3820542425751858e-21,1.8894166010324406e-21,1.0073487898359404e-21,5.469252327846625e-22
6.306245620012065e-21,8.361291330025453e-21,8.003848614999959e-21,1.1781334068067608e-20,9.896720137895187e-21,9.935745765799006e-22
3.037539423545543e-21,1.2468780144404184e-21,5.1608703674129824e-21,6.865403267521357e-21,2.2975156396809928e-21,2.81523305547883e-22
6.808645843628495e-21,1.5868077101744832e-20,2.3725880161309294e-21,1.1063549032185933e-20,9.824848334400357e-21,4.160292598402288e-21
1.771944318483704e-20,4.7941752655352844e-21,9.48673595887387e-21,2.807977838274634e-20,3.694420503457103e-21,2.2535287264154993e-22
1.3502109181617267e-21,8.61089890636575e-21,3.3237220958242454e-22,6.644886749121971e-21,3.450018847343472e-21,1.9874310379972677e-22
4.041127678330521e-21,1.0437945542279873e-21,4.724304462800128e-21,6.708908869163391e-21,1.7731153802931924e-21,1.3261012868465933e-21
1.2538356989547777e-21,4.407593084897172e-21,1.456531895400892e-20,5.414249654720812e-21,7.587148368215914e-21,7.224471491297033e-21
1.3345685152326148e-20,3.649904190285199e-22,4.604981815800485e-21,7.626380101851456e-21,5.1646871028213276e-21,5.5234635687613484e-21
2.4326410053843295e-21,6.448106643675785e-23,3.116589131115271e-22,1.4781650902316132e-21,8.003919063124793e-22,5.299460431895426e-22
1.9092504345697054e-20,3.008674760113976e-21,7.339618890567525e-22,9.410818831557818e-21,8.652379313708692e-21,4.772298925469573e-21
5.5565891029417004e-21,1.0230782355910595e-23,3.436160627768388e-22,4.3314310386492364e-21,1.0441818178083438e-23,1.5688984496328434e-21
3.5163601880426014e-21,5.0279202136252356e-21,1.1352404281307274e-23,7.152455543906816e-21,9.990621091285138e-22,4.0486717442336403e-22
1.2285469338424638e-21,1.318727146081273e-21,7.196480039167353e-21,7.282263146667635e-21,1.1423925406105487e-21,1.3194389770263875e-21
2.2541467141729428e-20,1.0423578379525258e-21,7.98875725886746e-21,1.3788483420099286e-20,3.371051352182441e-21,1.441354960075485e-20
5.9408225090168915e-21,3.164055659039845e-23,2.684878067132866e-21,4.433456885518743e-21,1.9738104906353942e-21,2.2503227122988637e-21
6.72716193715273e-21,1.2147763360275823e-21,9.756500019245949e-21,3.499088521355871e-21,5.348611999482383e-21,8.852015680137993e-21
3.168456284345534e-21,5.050173850613431e-22,1.8315055068013112e-21,4.8373097226984546e-21,6.306192870605478e-22,3.7559925927604164e-23
3.6566639750984506e-21,5.720847681331477e-22,1.5325517421840802e-21,3.030599118247836e-21,1.8455513026013863e-21,8.853798166828559e-22
1.7643246649900727e-21,5.924416393146083e-21,3.751490993643859e-21,5.635174510514659e-21,6.384282282959346e-22,5.166446410717494e-21
2.4508153734907217e-21,8.792921138089327e-21,3.945158707775689e-22,2.2973027187420715e-21,5.571742169577595e-21,3.768716699482586e-21
5.067303615238677e-21,1.3463819257499575e-20,8.483162453646825e-21,1.5449457182005406e-20,2.6627969613983167e-21,8.901490873819973e-21
2.238857482462999e-21,3.3651811079582152e-21,1.6014880680996002e-21,4.352387549420718e-21,2.6998009626117135e-21,1.5313095130885263e-22
5.0613022335805616e-21,7.19124595333853e-21,1.1835666343690053e-21,3.877823638594048e-21,2.7798192278669005e-21,6.777649347770754e-21
1.7798137835729907e-21,6.670341619430946e-21,8.634081564766079e-22,2.866169705706034e-21,1.4829478319191372e-21,4.965272540557094e-21
8.22948208911614e-21,6.3411900427845866e-21,1.0043027834901464e-20,1.2273438160693982e-20,9.377741500258632e-21,2.961477367099916e-21
4.1451491883852744e-21,3.646945382721883e-21,1.8331322326053123e-22,3.6982578449687984e-21,2.216699359332691e-21,2.0605022239858995e-21
1.0198019110695362e-20,4.130988650233424e-21,1.955346558666734e-21,1.1178104207214949e-20,3.4514733801716974e-22,4.761392432312296e-21
3.739738645790412e-21,1.5630678636521573e-20,8.005549086329237e-21,1.2177741284338234e-20,1.000529390334171e-20,5.1930604905900085e-21
2.772838188004486e-21,6.790508901642692e-21,3.935440957939411e-21,5.548719553352126e-21,7.029840847063168e-21,9.189716086576935e-22
1.7505863916011098e-21,2.5109746256356936e-21,5.428511549398949e-21,6.4601484576860315e-21,1.1855093465206442e-21,2.0449701296675165e-21
2.7766244115474952e-21,3.741038542894664e-21,3.4255148630190815e-22,5.328543806860395e-21,1.4778864478658911e-21,5.405719549953634e-23
5.1715534688325975e-21,6.046063883144137e-22,2.698690776973199e-23,3.47066816072837e-21,1.5120368214995703e-22,2.1819119424534688e-21
3.853944361983949e-21,8.963983866380752e-21,3.446502894963273e-21,5.579273468896178e-21,6.922480578193022e-22,9.992739034681615e-21
5.9019724875273855e-21,3.639737337402395e-23,4.658798359191907e-22,2.4859020959179666e-21,5.703118470227448e-22,3.3479735324809074e-21
3.0260320204444136e-21,8.073630579928815e-22,3.1796095077326294e-21,4.816049033841505e-21,6.671991390183091e-22,1.5302032950052554e-21
8.2394557130830595e-22,8.866636800095172e-22,2.9466312359144933e-21,2.544086315585323e-21,3.1301600956542214e-22,1.7995408382468933e-21
2.603512950223377e-21,9.772598460661377e-21,3.184893350936175e-22,5.377648927615681e-21,6.6966254198555195e-21,6.195521340469995e-22
1.1183542038785939e-21,4.928915389399804e-23,2.3365218008471724e-22,9.354676528683005e-22,3.7338699319372925e-22,9.132034509070817e-23
2.4965032677255238e-20,1.2078125644809544e-21,2.3456848658461252e-23,1.2308576197515275e-20,8.439740309034438e-21,5.447639381260511e-21
6.596966664749731e-21,2.833958529191838e-22,5.790598959668727e-21,8.243007020945173e-21,3.52442943015095e-21,9.04662712262992e-22
7.126499623180795e-21,4.0750925561466687e-22,2.4366282125641183e-21,5.6810578036702466e-21,3.2199150788960088e-21,1.0697809357444905e-21
5.503377585680537e-21,1.0886210031722136e-20,3.005545577639792e-21,9.762243852235593e-21,4.890638472623513e-21,4.742839307595928e-21
1.980708958539266e-21,5.738534406942411e-22,4.609714811389044e-21,4.688392645951578e-21,1.5883917042403761e-21,8.876177198769762e-22
2.145425113898973e-21,1.936130855071689e-21,9.975050472902786e-22,2.6261760709970814e-21,9.082454261535217e-22,1.5448323416846211e-21
7.6651155516946e-21,5.202766706166135e-21,1.937558248571843e-21,1.0558256520066668e-20,2.9054072618313396e-22,3.9564077037752645e-21
1.5319737079279787e-20,3.9282537396764184e-22,5.814813426294309e-22,1.0467447650220119e-20,4.181156440146159e-21,1.6454443312573124e-21
4.136638850478585e-21,6.922328694098785e-21,4.31436693443828e-21,8.802027419090887e-21,5.549815744278338e-21,1.021909923512436e-21
1.1739667073544495e-20,3.3170177695123677e-21,3.4450326699017584e-21,1.0479992928247971e-20,7.842894020207405e-21,1.780863580139812e-22
6.44581565120439e-21,3.056996060603563e-21,4.0863804312787167e-22,6.634443773365571e-21,3.3550214153298973e-22,2.9416907033023964e-21
4.6366850913597755e-21,4.065104096278573e-21,7.310156603240498e-22,3.836330726504622e-21,2.606839112812954e-21,2.9898452056844526e-21
1.1808315147535792e-20,1.83767367911904e-22,2.7152318887049435e-22,4.323810590991075e-21,1.4872804103434778e-21,6.452892681159541e-21
2.3200919168592112e-21,1.2350604412027215e-20,2.0570657800865802e-21,5.33996825211557e-21,2.9659897299012586e-21,8.42064487166052e-21
2.8124913061955906e-21,6.881996413963558e-21,2.2211720931567814e-21,5.07025936600967e-21,2.8361611152759513e-21,4.00874973939806e-21
5.30635582686339e-21,3.598591698884724e-21,2.1073359784974157e-21,6.796918663280415e-21,8.138203758580807e-22,3.400253167791295e-21
2.9421382674625488e-21,1.704466045414568e-21,1.941671890203664e-21,5.367389064394428e-21,7.7391570047764325e-22,4.456336954429715e-22
4.376226780759262e-21,1.0139950786462592e-20,8.831190638931204e-22,6.422307635606989e-21,6.551767647192991e-21,2.4259140010113503e-21
4.3128993539183666e-21,2.8880668238066463e-22,6.16983938173429e-21,5.050279429461824e-21,5.2595035743178575e-21,4.609505569240137e-22
5.464483230491265e-21,5.997321448028701e-22,4.439497410478922e-21,8.307215519580141e-21,1.1117755017563842e-21,1.0851825709129398e-21
7.230303854908006e-21,9.836789819610914e-22,8.825041772475597e-22,4.3434237953845824e-21,3.778017541820154e-21,9.748769373739308e-22
7.25401179413628e-21,3.724818491803951e-21,7.604304442040167e-21,1.0485663354573477e-20,7.004790130730791e-21,1.0915757665063313e-21
8.865932978209022e-21,5.6204047412478716e-21,2.297858343579353e-22,1.3781900369013203e-20,7.547667176420848e-22,1.7924278525362356e-22
2.194355891804088e-21,4.371810021269605e-21,1.2632565498124463e-21,2.3206474046439057e-21,8.797485226217572e-22,4.628772669465713e-21
1.465466609365619e-20,2.4864853465615153e-22,6.987879467252695e-21,2.016591586871208e-20,1.8398649228037887e-22,1.5415685364269445e-21
3.642550152908116e-21,1.4797987565799588e-21,7.135740548599334e-22,3.2133963326353672e-21,3.8155861611969554e-22,2.2408465309878686e-21
6.049320159973531e-21,2.747772445503965e-21,3.831037451396436e-21,6.315045709778774e-21,5.310566860167295e-21,1.0024648650770902e-21
6.158842161215139e-21,6.708802992618226e-21,5.826428201508233e-21,8.277440762483966e-21,2.2195348667830494e-21,8.197325613070598e-21
2.232490014582138e-20,9.876218201704962e-22,1.590837769367822e-20,2.871342015234984e-20,5.70536906624054e-21,4.801215786106615e-21
3.0654967871419827e-21,7.52852834720544e-22,5.727336178598522e-21,4.8027650554807435e-21,2.372214461982509e-21,2.3705778736414574e-21
2.2670823163756e-21,5.954192508103876e-21,7.521915550402415e-22,6.865160736416728e-21,1.5431694985381579e-21,5.647618022563543e-22
1.1107636158959974e-21,6.339234750084031e-22,1.3366510838541379e-21,1.936486153847037e-21,6.957190852778712e-22,4.476839768952817e-22
3.0744776168210825e-21,9.57655569510335e-22,2.8396247706275156e-21,4.3275331866517004e-21,1.225027498961608e-21,1.3182262661559186e-21
4.0154225793501115e-21,3.2685544117877913e-21,6.3727163219506175e-21,6.123573168925832e-21,5.113506471147416e-21,2.419212307400563e-21
1.4617758195243567e-21,5.515945175957631e-23,7.113083015522244e-22,4.671073725439586e-22,5.371981539450182e-22,1.2238352510628589e-21
2.1027612120869545e-21,9.346731403375032e-22,1.5596826470691821e-21,3.739367250903687e-21,5.207906330173546e-22,3.3707521093055804e-22
3.585275733122334e-21,1.7460488249398592e-21,6.036623872689807e-21,8.141327916456033e-21,5.753331502894828e-22,2.6519178584918768e-21
6.498035146689951e-21,9.27166413129547e-22,1.6914074101552198e-21,4.4407756832337e-21,3.797130527448269e-21,8.795066973763856e-22
5.644654344763947e-22,1.0558609504282867e-21,1.1509513882436152e-21,1.5482958368887418e-21,7.347624799756627e-22,4.88203902126781e-22
7.788304769102381e-21,2.9661785438900614e-21,4.1434783449281905e-21,4.419517520003316e-21,8.147645222986856e-21,2.3302851167090024e-21
5.745618940436651e-21,8.790117201714843e-21,8.992940967531148e-21,5.193766187036902e-21,1.4957903992033965e-20,3.3770608496297596e-21
3.0157363608131118e-21,5.049537181560912e-21,4.791906503873979e-21,6.762143086260774e-21,4.311675637247179e-21,1.7835026692771272e-21
1.1911027670044144e-20,6.206477647611125e-21,2.111769208369656e-20,1.2101857995752364e-20,1.528560001165584e-20,1.1847439610418012e-20
5.80611330650573e-21,2.3502460281859066e-21,2.0025756215126082e-21,4.775876370280828e-21,4.932245144287598e-22,4.8894477846986715e-21
2.353215270366025e-21,1.6881743118274429e-21,1.1277829805018617e-21,2.374327992322258e-21,2.1877386355513326e-22,2.576078901188003e-21
4.12230370563906e-21,7.375534770679591e-21,3.023316320145107e-21,3.962150932066265e-21,1.0309997041829938e-20,2.493358890672005e-22
1.6752234180575087e-21,4.163030131001174e-21,1.5952374027202174e-21,3.036292673599735e-21,1.8276417510674506e-21,2.568757078149748e-21
1.1437752141372893e-20,3.715338975838676e-21,7.865186208401278e-22,2.0276855935925506e-21,7.657548172720373e-21,6.25368696370434e-21
1.3430706704714859e-20,3.994928201289404e-21,5.3885267644148864e-21,1.761648719920227e-20,4.779536930055089e-21,4.1771637649602526e-22
7.151970930089335e-21,2.4194227542821935e-23,1.7603975288109615e-21,6.026544668919836e-21,2.117978087671475e-21,7.91119138889526e-22
1.3702258476432956e-21,3.600763138001157e-21,7.229787357466386e-21,9.432714762946556e-21,1.3145045049721502e-21,1.4529612147199893e-21
5.8632124996533476e-21,7.664059812461297e-21,1.1410519576836372e-21,4.136198968928038e-21,3.74399029994454e-21,6.788921233942761e-21
1.0512405051492759e-21,5.679078996311322e-22,1.780331785860498e-21,2.2940403790535643e-21,8.846535219211237e-23,1.017714973410221e-21
1.1577792104882298e-20,5.5790951509607475e-21,2.6620230405611186e-23,7.610309569902598e-21,5.494344399934808e-21,4.079513014993855e-21
3.709695972370053e-21,2.9396345450402545e-21,1.0539202167390572e-20,9.07561125898523e-21,3.611843778021435e-21,4.500745196614409e-21
2.7609236743316444e-21,4.275425145090917e-21,2.628882330392665e-21,3.1733956852428133e-21,1.5094423136912983e-21,4.981939691143473e-21
5.931587310289799e-21,4.365702617014952e-21,4.295998699625534e-22,7.812838869069837e-21,2.0600205938880528e-21,8.547914126527565e-22
1.95402377885424e-21,3.1332912457104964e-21,4.30792767603697e-21,4.36822626470992e-21,3.659335563060271e-21,1.3669070298207193e-21
1.8809420550266858e-21,1.4671230622834733e-21,4.607411155042332e-22,2.6696850925137665e-21,2.6444025062213826e-22,8.736736070002417e-22
4.638421115713316e-21,8.08092013806019e-21,4.713484799195565e-21,1.254253067003161e-20,4.059115866613772e-22,4.4848971412868596e-21
5.99588779272727e-22,1.7544044897243317e-21,2.772983170629073e-21,3.738309464725776e-21,8.954654144988287e-22,4.927930940284766e-22
7.656222466202123e-21,3.2748745775133072e-21,1.5853306578282814e-20,1.3537715404722649e-20,2.818339993367668e-21,1.0428094895588165e-20
1.869311724576901e-21,1.4815324017814528e-21,2.5112357461157976e-21,5.046424313462708e-21,4.0776037327086533e-22,4.094989977331334e-22
1.3212649831709244e-21,1.3622462708303277e-21,4.378954304010622e-22,2.569029887717595e-21,5.103381946855102e-22,4.106204197660358e-23
4.1104851396802954e-21,1.3049890674810023e-20,6.904848852733198e-21,8.363535200393763e-21,5.4971556861172746e-21,1.0205224536559752e-20
9.268176060295865e-21,3.497804063856629e-22,7.716560059487451e-22,6.242800297648658e-21,4.028960082163616e-21,1.1845880762205882e-22
9.422976294664968e-21,4.298906592767479e-21,4.238835156815909e-22,8.811512063030484e-21,1.3514779312580416e-22,5.1981117327960194e-21
2.933836951995948e-21,3.305058094166146e-21,3.816684971402796e-21,2.6281577620435456e-21,1.6448223059281344e-22,7.263486482140678e-21
9.234010055291501e-21,3.527680876288214e-22,1.0901999349997108e-20,8.961615149846861e-21,5.392326460998763e-21,6.135980183824102e-21
5.045447830025741e-21,3.72552473192554e-21,4.853804611062082e-22,5.140236547026903e-21,1.850899453071246e-21,2.264473580765266e-21
4.9141890441988434e-21,7.06849451206521e-21,5.635588332920142e-21,5.499273919034073e-21,1.4699653670559121e-21,1.0648783061203494e-20
2.485516418924545e-21,6.265651652115445e-21,1.450296911619996e-21,9.42889961047885e-21,7.081735255773862e-22,6.357610684411863e-23
1.3188374358548765e-21,1.6781494461764576e-21,8.690267713343628e-22,2.390316492337588e-21,7.321243653739301e-22,7.433721146155965e-22
4.427724550226521e-21,3.459456233888388e-21,2.3357779553302004e-21,4.814267568457153e-21,5.275949702264612e-21,1.3297278991908042e-22
1.4078097990587704e-21,3.844605980450843e-21,8.949326652074446e-22,3.2568648012989112e-21,1.9788399920311602e-21,9.115414820229045e-22
2.605400826111421e-21,1.6767331600021284e-21,3.949514361247364e-21,5.073824066256903e-21,2.7632885079526823e-21,3.9480100940889785e-22
2.0801872512777184e-20,4.81419449100035e-21,2.953589630616047e-21,1.3615394169497275e-20,3.7279774109410624e-22,1.4581549318742585e-20
2.7608170676105263e-21,1.8142492943497924e-21,1.7273101624737563e-21,6.03526167008359e-21,2.1524996595292575e-22,5.200804343713317e-23
1.1482756677698253e-20,5.615729563494626e-22,4.199238476597965e-21,1.3154177057228013e-20,2.3114885613846272e-21,7.787191119142815e-22
3.3548137072663516e-21,1.0101234254932401e-20,9.81653555362917e-21,1.3386922190420412e-20,2.329781052485193e-21,7.55464181322287e-21
9.727786206936086e-21,1.5911517854602553e-22,1.3502718287776462e-21,8.083782886147956e-21,2.7788580501691955e-21,3.7352780509617885e-22
2.141626587100179e-21,3.241707505434409e-21,1.374454046353599e-21,3.2413675621632244e-21,1.3844730325882947e-21,2.132044860406028e-21
1.0362981002485415e-20,9.15010003064755e-22,8.1280797167518165e-22,6.6596991700582144e-21,3.932338068116738e-21,1.4994931208290902e-21
1.2416999719422033e-20,6.52020892920879e-22,1.4360699001910492e-22,5.8463881799614e-21,1.944346910662698e-21,5.4206219878854205e-21
1.0277374810108512e-21,1.1337583926022616e-21,1.754060563860326e-21,1.5722196720039193e-21,1.8222202294769126e-21,5.214192261379923e-22
2.3701785582143166e-20,5.605705111092934e-22,1.0143242178847443e-21,1.6370987569575593e-20,2.834316934198368e-21,6.0705419528280085e-21
3.1599229026639936e-21,7.414120396503547e-22,8.781773419323795e-21,6.6363967360351584e-21,2.936780802806703e-22,5.7523179901389575e-21
3.2474002427945753e-21,3.6774813491907865e-22,2.0938327497322553e-21,4.254269162832739e-21,8.280869127181337e-22,6.280677453595817e-22
8.292876250421802e-21,4.4291517742983614e-21,1.2363608279962244e-20,1.663890254244538e-20,2.0988502720623896e-21,6.347429562170183e-21
3.89329371043015e-21,3.748907930328873e-21,2.900009112405819e-21,5.4187162077556775e-21,2.34622410063811e-22,4.8882757688217316e-21
2.9831811552270243e-21,4.7326236485647314e-21,5.519879128977322e-22,5.774906217981916e-21,2.477534580099931e-21,1.554166904075126e-23
3.906202128465297e-21,1.3767400432258039e-21,5.689390116822622e-21,7.539904684669413e-21,2.9933925684913157e-22,3.1328155698939946e-21
2.1020313956102453e-21,4.794556761043816e-21,1.8329190073505218e-22,1.401218642416743e-21,3.43987269862473e-21,2.240089165104244e-21
2.4755273668314628e-21,2.144685478596866e-20,1.0181641529775876e-20,2.0092658596224956e-21,1.17071364672202e-20,2.038840787322892e-20
3.9832910734711825e-21,1.4274486933057663e-21,2.6336324891133854e-21,2.6453366394007458e-21,4.620249331797462e-23,5.35228769310911e-21
4.740331842644441e-21,2.213732601083111e-21,5.535067855962272e-21,5.247584225857503e-21,5.439080555184582e-21,1.8032979735846286e-21
3.1305175773719662e-21,2.0115381741940026e-21,1.976546699952468e-22,3.887105986872667e-21,6.457870398492228e-22,8.060803345954854e-22
3.2561572789512584e-21,6.904194298813499e-21,2.4897621769780474e-21,9.230248478883255e-21,5.376411030020109e-22,2.8823172333753134e-21
1.1397104235989622e-20,8.489551197176306e-22,3.172480583957648e-21,8.701505270328825e-21,5.996576362375768e-21,7.212576969624431e-22
2.3543715760498897e-21,1.988447826836509e-21,4.0898549041709026e-21,5.807466201172145e-21,1.0378971344805947e-21,1.5875861527165734e-21
8.205285365540487e-21,4.297823737616594e-22,1.0278496856694507e-21,3.708182840415303e-21,4.378836356556854e-21,1.5763699192867485e-21
8.376667824447879e-21,1.0595820724412056e-20,1.926917412379485e-21,1.6483141691820727e-20,2.2934791788050577e-21,2.1233938873511214e-21
5.8684598850650235e-21,5.170361943998635e-21,1.8169597307063774e-21,1.0948699665405464e-20,1.5245191354385951e-21,3.8324877123186555e-22
3.5200586292763245e-21,2.5913039968795703e-22,5.914989719887803e-22,1.6744319852088103e-21,1.6605128969669707e-21,1.035039674690978e-21
9.460502391211537e-21,4.8644464791012356e-21,2.1490791139197393e-20,2.3307508412950432e-20,5.3525718487530436e-21,7.154844167586784e-21
1.162335471768457e-21,2.0028931191767635e-21,2.5722296009912616e-21,2.0963905346931647e-21,6.887524816257608e-22,2.9530836240316977e-21
8.874698224934114e-22,1.03801557791457e-20,3.124430533127372e-22,4.262252963850048e-21,6.7744469645512454e-21,5.447248110776097e-22
5.054885917176363e-21,1.409799874178066e-22,3.289827983712796e-21,4.060617102832453e-21,2.5865500290991214e-21,1.838218295536834e-21
